date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-15 03:00:00,112.45,90.77,66.26,52.44,36.75,25.53,31.56
2016-07-15 04:00:00,116.07,95.14,71.52,53.97,33.33,26.96,32.24
2016-07-15 05:00:00,123.89,98.98,74.69,54.31,33.49,23.34,35.12
2016-07-15 06:00:00,111.52,97.24,70.88,52.79,38.1,22.8,35.38
2016-07-15 07:00:00,118.0,95.26,65.56,51.91,30.57,22.44,33.62
2016-07-15 08:00:00,122.04,95.76,68.4,52.23,32.94,23.31,32.94
2016-07-15 09:00:00,130.03,99.45,68.91,51.63,32.42,21.23,33.15
2016-07-15 10:00:00,114.08,87.48,69.6,54.62,34.11,22.42,28.24
2016-07-15 11:00:00,100.25,89.68,61.29,47.21,34.28,23.55,26.51
2016-07-15 12:00:00,102.44,81.94,60.29,43.32,29.92,17.49,25.95
2016-07-15 13:00:00,104.31,82.05,61.74,42.49,27.64,20.05,25.02
2016-07-15 14:00:00,97.59,76.99,57.02,49.04,29.8,23.16,24.26
2016-07-15 15:00:00,100.51,81.91,52.8,44.45,27.15,15.27,25.03
2016-07-15 16:00:00,99.26,72.01,51.43,40.47,25.7,16.73,22.61
2016-07-15 17:00:00,89.18,78.91,51.69,46.09,28.54,18.61,19.82
2016-07-15 18:00:00,93.51,71.63,57.24,42.61,23.36,18.31,19.85
2016-07-15 19:00:00,94.2,70.83,54.07,39.28,24.09,14.72,18.14
2016-07-15 20:00:00,84.1,75.86,47.12,39.71,25.76,17.55,20.85
2016-07-15 21:00:00,84.88,76.71,52.2,46.06,26.77,18.4,21.51
2016-07-15 22:00:00,97.29,78.56,58.0,42.63,29.63,20.15,24.28
2016-07-15 23:00:00,97.07,82.18,63.63,47.47,31.89,20.28,23.79
2016-07-16 00:00:00,100.43,80.59,63.51,49.87,36.85,22.73,28.59
2016-07-16 01:00:00,103.14,83.87,71.72,47.95,32.54,19.62,32.56
2016-07-16 02:00:00,120.43,91.83,64.73,47.06,34.14,22.35,31.09
2016-07-16 03:00:00,119.87,94.5,68.12,49.65,34.14,21.79,33.66
2016-07-16 04:00:00,117.45,94.29,67.65,54.13,34.43,21.68,35.43
2016-07-16 05:00:00,117.84,96.39,71.5,54.1,37.42,26.27,34.0
2016-07-16 06:00:00,121.53,91.55,70.75,50.03,39.17,27.74,35.5
2016-07-16 07:00:00,122.85,98.86,72.0,53.94,32.43,23.52,34.82
2016-07-16 08:00:00,113.69,95.35,70.17,58.08,37.01,23.93,34.24
2016-07-16 09:00:00,114.38,99.02,68.83,52.28,34.54,22.08,31.31
2016-07-16 10:00:00,112.79,81.98,62.41,51.09,36.66,22.96,31.35
2016-07-16 11:00:00,105.39,81.16,67.24,46.89,33.73,22.32,30.49
2016-07-16 12:00:00,107.5,83.96,63.7,46.68,30.01,18.84,30.46
2016-07-16 13:00:00,89.3,80.0,64.78,47.68,30.57,18.52,27.53
2016-07-16 14:00:00,102.59,77.35,62.78,41.1,27.53,17.57,28.11
2016-07-16 15:00:00,87.09,71.6,56.5,40.66,20.38,20.79,20.72
2016-07-16 16:00:00,83.7,75.79,54.85,48.2,29.37,17.16,22.8
2016-07-16 17:00:00,87.11,78.25,49.43,41.82,26.67,17.18,20.68
2016-07-16 18:00:00,91.87,72.59,54.93,41.46,27.61,17.95,24.43
2016-07-16 19:00:00,87.32,72.26,51.72,38.91,26.26,17.63,18.69
2016-07-16 20:00:00,92.29,77.1,53.26,42.44,27.62,16.95,19.38
2016-07-16 21:00:00,94.87,79.36,56.75,43.48,26.68,22.58,21.05
2016-07-16 22:00:00,94.37,71.16,60.63,43.7,28.42,18.17,19.56
2016-07-16 23:00:00,110.58,82.14,61.87,45.98,30.65,22.79,24.56
2016-07-17 00:00:00,104.18,78.25,65.32,48.67,31.58,21.76,26.2
2016-07-17 01:00:00,107.47,87.27,64.65,46.95,34.9,18.77,29.96
2016-07-17 02:00:00,124.74,93.59,61.89,49.5,33.27,23.1,32.15
2016-07-17 03:00:00,111.1,92.69,68.72,49.21,32.79,24.77,36.78
2016-07-17 04:00:00,109.95,96.38,72.91,51.72,35.36,25.74,36.12
2016-07-17 05:00:00,116.4,93.26,69.93,56.47,38.29,20.92,33.81
2016-07-17 06:00:00,125.47,99.36,76.38,54.33,35.77,26.11,33.42
2016-07-17 07:00:00,123.42,104.65,74.29,53.43,33.36,22.55,35.95
2016-07-17 08:00:00,111.25,93.61,73.29,52.36,37.3,24.09,31.57
2016-07-17 09:00:00,114.03,92.92,70.5,51.84,34.84,21.4,36.69
2016-07-17 10:00:00,110.77,99.11,70.9,45.75,28.88,22.47,33.83
2016-07-17 11:00:00,113.79,85.11,68.11,48.91,32.2,23.1,28.72
2016-07-17 12:00:00,102.78,82.93,64.73,47.08,35.18,22.2,24.29
2016-07-17 13:00:00,104.7,80.78,63.01,44.65,30.76,18.21,28.49
2016-07-17 14:00:00,103.14,79.24,64.17,51.35,30.64,19.45,23.74
2016-07-17 15:00:00,90.1,79.21,56.99,44.55,31.64,17.05,24.89
2016-07-17 16:00:00,87.83,72.74,57.39,43.64,25.67,19.73,18.04
2016-07-17 17:00:00,84.94,69.14,53.68,39.72,28.79,18.49,19.28
2016-07-17 18:00:00,99.27,71.09,53.35,44.81,26.68,20.8,20.23
2016-07-17 19:00:00,93.65,63.08,57.56,44.12,28.92,14.1,20.57
2016-07-17 20:00:00,89.13,71.33,52.4,47.21,27.44,18.14,20.32
2016-07-17 21:00:00,97.59,77.87,46.35,40.99,25.35,19.5,23.66
2016-07-17 22:00:00,96.49,78.14,51.98,43.25,31.34,22.13,21.83
2016-07-17 23:00:00,105.15,75.63,64.17,47.79,29.96,15.99,25.49
2016-07-18 00:00:00,110.54,81.96,63.92,47.51,34.52,20.61,28.13
2016-07-18 01:00:00,109.58,93.75,63.24,51.3,32.21,19.64,30.85
2016-07-18 02:00:00,113.28,93.09,71.45,54.73,33.1,20.39,33.06
2016-07-18 03:00:00,114.78,88.09,68.6,50.53,36.08,18.57,30.94
2016-07-18 04:00:00,115.09,91.82,74.24,49.16,35.79,23.21,31.31
2016-07-18 05:00:00,125.47,98.3,71.94,51.44,32.08,24.26,37.68
2016-07-18 06:00:00,123.42,90.03,68.18,54.06,36.62,21.88,36.05
2016-07-18 07:00:00,117.39,88.57,75.71,49.2,36.87,23.69,33.63
2016-07-18 08:00:00,125.21,91.55,70.86,47.41,31.46,24.66,37.48
2016-07-18 09:00:00,107.45,91.9,72.28,53.79,33.3,19.81,33.42
2016-07-18 10:00:00,115.82,95.7,65.4,47.9,32.64,23.51,33.99
2016-07-18 11:00:00,115.79,82.47,60.72,55.88,32.25,22.15,29.96
2016-07-18 12:00:00,102.31,86.29,65.77,48.21,34.92,20.21,32.01
2016-07-18 13:00:00,100.57,82.15,61.95,46.44,27.71,20.71,29.45
2016-07-18 14:00:00,96.4,76.0,58.48,41.42,26.92,14.13,23.64
2016-07-18 15:00:00,103.9,78.06,56.17,41.06,22.51,17.29,24.52
2016-07-18 16:00:00,96.36,77.7,57.02,42.59,30.15,17.61,22.68
2016-07-18 17:00:00,96.71,71.2,51.55,38.5,24.97,19.29,23.38
2016-07-18 18:00:00,87.06,68.2,56.03,42.29,28.87,18.89,18.45
2016-07-18 19:00:00,87.52,73.04,54.57,38.75,24.89,16.61,22.01
2016-07-18 20:00:00,102.96,72.28,58.79,40.71,29.32,20.07,23.51
2016-07-18 21:00:00,99.93,77.39,60.65,44.2,31.69,15.5,19.06
2016-07-18 22:00:00,100.01,79.46,55.58,46.05,26.21,18.06,21.77
2016-07-18 23:00:00,91.89,87.46,59.86,52.26,31.88,20.99,21.87
2016-07-19 00:00:00,103.17,80.39,64.62,47.22,28.85,17.88,27.51
2016-07-19 01:00:00,105.19,94.96,72.02,49.61,32.99,21.02,31.43
2016-07-19 02:00:00,108.93,96.07,73.17,47.76,33.61,21.52,34.8
2016-07-19 03:00:00,114.6,97.8,65.48,53.08,36.16,22.75,33.5
2016-07-19 04:00:00,123.55,95.56,74.49,48.07,34.72,23.37,37.8
2016-07-19 05:00:00,107.23,91.82,69.3,56.08,34.46,22.18,32.53
2016-07-19 06:00:00,125.19,90.1,65.84,52.35,33.13,21.1,32.14
2016-07-19 07:00:00,123.45,99.67,74.11,56.56,38.35,19.56,35.18
2016-07-19 08:00:00,121.34,92.85,68.6,54.32,31.96,20.01,35.31
2016-07-19 09:00:00,119.87,95.01,69.82,49.04,36.19,24.4,33.29
2016-07-19 10:00:00,114.02,85.86,66.27,52.95,36.43,21.76,27.66
2016-07-19 11:00:00,108.73,87.03,66.2,47.25,26.9,24.08,29.81
2016-07-19 12:00:00,115.07,82.12,59.85,47.03,31.15,22.91,25.44
2016-07-19 13:00:00,102.49,78.3,56.76,48.48,31.56,22.26,27.45
2016-07-19 14:00:00,93.76,85.93,53.32,46.57,25.46,17.83,25.03
2016-07-19 15:00:00,103.3,79.41,55.05,41.64,28.54,19.82,20.87
2016-07-19 16:00:00,99.37,72.36,50.42,42.71,26.71,15.72,20.53
2016-07-19 17:00:00,93.1,72.13,55.28,38.96,28.15,15.38,18.69
2016-07-19 18:00:00,86.96,71.6,59.27,43.79,29.18,20.75,20.42
2016-07-19 19:00:00,109.62,73.15,58.62,44.68,29.17,21.57,22.72
2016-07-19 20:00:00,91.01,72.19,56.21,41.7,28.26,21.44,19.58
2016-07-19 21:00:00,93.1,74.87,57.21,42.51,24.51,17.63,23.75
2016-07-19 22:00:00,102.04,84.32,55.09,40.96,29.34,15.26,23.24
2016-07-19 23:00:00,99.99,74.52,64.83,43.58,33.67,22.37,24.52
2016-07-20 00:00:00,103.19,80.53,62.63,47.26,32.3,19.41,28.0
2016-07-20 01:00:00,114.04,88.99,64.52,46.99,32.4,20.11,28.08
2016-07-20 02:00:00,114.22,91.16,68.5,55.87,33.59,24.47,30.86
2016-07-20 03:00:00,118.18,92.35,69.22,51.64,35.35,21.17,31.12
2016-07-20 04:00:00,112.09,97.83,73.7,55.0,35.81,25.1,38.64
2016-07-20 05:00:00,124.48,99.56,69.33,50.07,35.18,23.83,35.53
2016-07-20 06:00:00,120.22,89.31,77.38,52.75,36.45,26.45,34.31
2016-07-20 07:00:00,109.19,94.36,70.74,52.36,35.61,26.76,35.89
2016-07-20 08:00:00,122.78,99.04,71.15,48.57,31.34,20.5,34.48
2016-07-20 09:00:00,118.83,93.43,68.95,50.71,38.81,21.44,33.07
2016-07-20 10:00:00,118.56,90.83,67.53,54.1,36.78,21.98,33.19
2016-07-20 11:00:00,114.3,89.38,65.56,49.74,31.4,21.13,31.67
2016-07-20 12:00:00,103.52,88.42,62.93,43.68,30.16,14.57,27.15
2016-07-20 13:00:00,100.07,81.86,60.47,51.96,31.59,21.25,25.12
2016-07-20 14:00:00,90.71,77.36,57.25,42.21,27.76,15.85,23.91
2016-07-20 15:00:00,89.44,79.83,56.42,41.81,28.41,21.18,18.31
2016-07-20 16:00:00,93.46,76.59,52.88,40.52,28.42,22.15,18.69
2016-07-20 17:00:00,99.09,75.56,54.97,45.98,28.85,13.48,23.7
2016-07-20 18:00:00,86.16,74.17,48.85,38.88,25.71,17.45,24.0
2016-07-20 19:00:00,90.5,72.07,57.0,40.98,26.49,15.37,20.47
2016-07-20 20:00:00,98.56,71.74,52.16,43.01,26.18,17.31,22.87
2016-07-20 21:00:00,97.11,75.03,63.78,43.1,29.66,14.96,23.53
2016-07-20 22:00:00,94.62,74.47,55.85,45.82,31.43,20.15,30.62
2016-07-20 23:00:00,101.41,79.19,64.22,52.23,30.71,22.07,28.51
2016-07-21 00:00:00,108.47,88.08,59.88,46.24,32.48,23.44,28.12
2016-07-21 01:00:00,106.54,80.04,64.21,52.28,29.68,19.44,28.41
2016-07-21 02:00:00,115.03,90.6,69.66,47.01,33.29,24.9,28.91
2016-07-21 03:00:00,111.39,99.46,66.54,54.49,34.12,20.84,34.09
2016-07-21 04:00:00,117.26,97.63,71.15,56.25,38.46,21.24,33.36
2016-07-21 05:00:00,114.96,91.43,69.37,56.81,37.16,22.82,32.78
2016-07-21 06:00:00,121.69,102.68,78.1,54.48,30.87,24.61,34.58
2016-07-21 07:00:00,125.91,97.55,74.25,54.57,33.56,22.14,33.46
2016-07-21 08:00:00,118.14,99.72,68.87,54.26,36.19,26.78,38.24
2016-07-21 09:00:00,117.15,86.53,71.68,58.36,36.29,21.56,35.44
2016-07-21 10:00:00,108.84,87.25,73.89,49.72,32.61,22.2,32.11
2016-07-21 11:00:00,109.05,94.44,62.66,52.8,33.1,24.2,33.28
2016-07-21 12:00:00,114.66,85.4,62.43,47.9,31.5,17.7,28.53
2016-07-21 13:00:00,110.63,82.94,57.56,39.94,25.87,21.78,24.71
2016-07-21 14:00:00,96.16,77.24,60.34,43.15,30.53,19.7,27.67
2016-07-21 15:00:00,95.72,70.29,54.55,45.27,27.14,21.3,24.15
2016-07-21 16:00:00,105.49,77.3,60.06,44.67,26.72,18.81,19.81
2016-07-21 17:00:00,102.33,71.38,51.56,38.5,26.91,16.11,20.75
2016-07-21 18:00:00,100.12,73.93,57.29,40.8,24.91,15.39,19.12
2016-07-21 19:00:00,87.72,74.86,56.24,43.71,24.36,18.11,18.37
2016-07-21 20:00:00,88.63,76.28,57.02,38.99,29.73,23.09,23.73
2016-07-21 21:00:00,100.32,75.93,56.06,42.83,26.98,19.4,26.89
2016-07-21 22:00:00,93.56,71.5,59.53,44.76,28.3,16.95,21.83
2016-07-21 23:00:00,104.32,78.0,60.63,51.44,31.83,17.5,27.56
2016-07-22 00:00:00,100.7,85.91,59.41,41.82,32.83,21.7,27.24
2016-07-22 01:00:00,113.21,89.46,65.67,47.4,33.97,24.9,29.5
2016-07-22 02:00:00,112.07,87.22,64.63,48.23,34.42,18.28,31.1
2016-07-22 03:00:00,119.88,96.37,64.51,49.13,35.11,22.9,32.11
2016-07-22 04:00:00,122.66,95.13,75.13,52.06,33.7,21.53,35.13
2016-07-22 05:00:00,125.24,97.01,74.13,55.46,32.08,21.68,34.12
2016-07-22 06:00:00,116.97,94.04,71.28,56.83,38.67,23.48,36.58
2016-07-22 07:00:00,120.31,94.07,72.5,54.23,37.73,25.56,35.68
2016-07-22 08:00:00,108.55,95.09,75.48,51.71,37.94,23.05,34.55
2016-07-22 09:00:00,118.55,89.24,66.6,54.25,36.71,23.24,32.02
2016-07-22 10:00:00,108.44,91.48,71.81,56.06,33.38,19.24,31.13
2016-07-22 11:00:00,115.16,87.31,68.7,50.23,31.17,21.95,31.99
2016-07-22 12:00:00,113.62,84.71,60.43,43.06,30.22,20.24,29.54
2016-07-22 13:00:00,107.29,77.72,65.87,42.27,35.27,23.74,24.64
2016-07-22 14:00:00,100.28,72.71,58.87,43.67,26.97,20.14,24.99
2016-07-22 15:00:00,92.35,73.96,56.56,41.86,32.74,17.87,24.74
2016-07-22 16:00:00,96.29,75.49,56.8,43.92,29.63,19.0,18.7
2016-07-22 17:00:00,93.71,73.95,54.43,39.3,27.3,18.65,22.38
2016-07-22 18:00:00,94.08,74.03,53.84,41.66,26.16,18.69,19.71
2016-07-22 19:00:00,91.48,74.44,57.85,39.91,28.62,18.23,22.43
2016-07-22 20:00:00,104.19,74.05,57.83,42.68,25.09,17.42,20.52
2016-07-22 21:00:00,100.87,75.09,50.51,43.49,26.4,19.2,19.62
2016-07-22 22:00:00,107.33,82.38,63.65,43.14,29.23,17.47,21.53
2016-07-22 23:00:00,99.77,78.49,57.29,50.37,26.42,23.02,26.69
2016-07-23 00:00:00,113.62,87.55,60.35,43.21,30.75,22.36,29.22
2016-07-23 01:00:00,111.29,84.48,69.47,54.56,32.56,22.1,28.83
2016-07-23 02:00:00,107.35,89.89,69.73,52.02,33.08,22.06,33.72
2016-07-23 03:00:00,115.77,92.92,71.33,46.3,34.88,23.93,30.68
2016-07-23 04:00:00,117.53,94.02,70.14,51.72,35.76,23.97,35.06
2016-07-23 05:00:00,111.38,99.75,71.52,59.55,33.81,22.27,33.52
2016-07-23 06:00:00,121.38,99.2,66.84,51.47,37.53,22.21,34.89
2016-07-23 07:00:00,128.73,95.32,69.69,55.58,39.41,24.84,36.04
2016-07-23 08:00:00,126.69,102.64,68.73,55.97,32.7,24.56,33.47
2016-07-23 09:00:00,117.64,99.0,73.58,53.91,35.63,24.25,33.23
2016-07-23 10:00:00,115.2,91.3,72.52,55.65,33.82,23.08,34.46
2016-07-23 11:00:00,111.69,82.2,65.02,54.31,31.51,26.11,29.48
2016-07-23 12:00:00,113.26,87.15,65.38,45.21,31.32,23.99,30.37
2016-07-23 13:00:00,100.44,86.68,57.24,42.81,34.49,20.31,24.5
2016-07-23 14:00:00,97.2,85.0,62.93,47.72,28.46,19.04,26.01
2016-07-23 15:00:00,98.35,79.84,55.81,44.23,29.2,21.56,26.28
2016-07-23 16:00:00,98.18,69.13,55.26,39.98,29.09,20.36,17.26
2016-07-23 17:00:00,93.41,72.88,55.21,42.79,26.22,15.77,19.86
2016-07-23 18:00:00,82.14,78.61,56.19,43.05,29.88,15.6,22.35
2016-07-23 19:00:00,84.23,75.49,55.88,36.97,28.22,17.41,21.05
2016-07-23 20:00:00,90.37,73.82,48.58,40.99,26.54,19.63,22.94
2016-07-23 21:00:00,96.0,79.62,49.68,41.2,29.78,18.37,22.19
2016-07-23 22:00:00,104.12,72.33,61.39,43.04,28.13,21.59,25.12
2016-07-23 23:00:00,109.32,86.58,67.48,50.21,29.09,20.62,26.44
2016-07-24 00:00:00,105.91,93.9,67.17,47.52,33.68,18.69,31.19
2016-07-24 01:00:00,112.85,85.14,61.12,51.99,34.91,22.85,31.31
2016-07-24 02:00:00,114.3,86.72,64.87,48.18,33.71,24.81,33.28
2016-07-24 03:00:00,123.62,87.68,68.14,50.17,30.05,24.41,33.34
2016-07-24 04:00:00,119.47,95.72,75.69,53.55,34.96,24.9,34.38
2016-07-24 05:00:00,127.5,98.56,74.62,53.44,36.11,24.28,35.24
2016-07-24 06:00:00,118.95,95.51,76.99,60.11,39.61,21.51,37.15
2016-07-24 07:00:00,115.1,92.61,72.95,45.45,35.1,26.87,35.26
2016-07-24 08:00:00,125.62,94.14,70.35,54.98,37.7,22.69,35.93
2016-07-24 09:00:00,117.15,92.01,66.23,51.67,34.52,20.76,38.31
2016-07-24 10:00:00,118.44,93.72,70.44,48.78,30.21,23.59,34.35
2016-07-24 11:00:00,108.27,85.33,62.41,48.81,36.25,20.92,30.15
2016-07-24 12:00:00,102.26,88.39,64.38,41.73,33.25,25.41,31.26
2016-07-24 13:00:00,90.83,77.74,52.98,46.31,32.74,20.59,26.1
2016-07-24 14:00:00,107.17,83.11,64.46,48.57,28.87,19.79,21.03
2016-07-24 15:00:00,92.76,76.38,57.68,43.59,31.43,18.38,21.54
2016-07-24 16:00:00,90.06,71.91,58.03,38.68,27.63,21.21,18.62
2016-07-24 17:00:00,94.69,73.9,55.06,39.2,25.87,17.87,20.91
2016-07-24 18:00:00,94.07,77.58,55.13,46.14,30.64,19.75,21.39
2016-07-24 19:00:00,99.35,70.23,51.72,43.84,24.9,17.68,24.97
2016-07-24 20:00:00,98.58,81.05,55.3,40.94,28.67,16.41,23.02
2016-07-24 21:00:00,96.24,77.27,57.41,44.11,27.08,17.58,23.12
2016-07-24 22:00:00,96.48,73.3,60.38,47.77,31.27,19.13,26.77
2016-07-24 23:00:00,99.78,85.66,63.44,47.18,34.25,20.33,22.49
2016-07-25 00:00:00,106.75,84.42,59.33,50.2,31.8,22.22,29.49
2016-07-25 01:00:00,121.12,87.57,59.33,51.21,33.51,20.52,32.5
2016-07-25 02:00:00,117.52,95.17,65.68,50.31,37.21,21.26,29.81
2016-07-25 03:00:00,118.97,84.01,65.93,52.93,37.65,20.6,36.61
2016-07-25 04:00:00,121.39,94.91,74.67,49.75,36.76,22.5,36.19
2016-07-25 05:00:00,123.63,97.89,71.95,55.44,36.44,23.84,35.43
2016-07-25 06:00:00,121.25,98.33,73.68,51.24,35.81,22.09,37.78
2016-07-25 07:00:00,122.32,95.24,75.02,56.03,34.51,24.1,40.8
2016-07-25 08:00:00,124.21,95.71,69.62,50.13,37.61,25.61,35.87
2016-07-25 09:00:00,117.6,97.57,61.48,56.44,34.88,23.61,34.81
2016-07-25 10:00:00,113.93,97.61,65.33,55.64,35.05,23.95,31.85
2016-07-25 11:00:00,110.27,83.9,69.14,50.7,35.9,21.59,29.26
2016-07-25 12:00:00,105.93,91.57,69.75,48.24,30.5,22.83,30.68
2016-07-25 13:00:00,102.88,85.31,60.91,51.35,29.44,21.39,25.36
2016-07-25 14:00:00,98.09,78.9,58.28,47.43,31.59,20.82,25.41
2016-07-25 15:00:00,96.88,78.1,60.34,46.76,23.44,18.54,22.76
2016-07-25 16:00:00,93.92,78.31,56.02,45.17,25.95,19.13,23.48
2016-07-25 17:00:00,98.04,68.53,62.86,45.99,27.66,16.65,22.44
2016-07-25 18:00:00,92.15,74.36,56.34,46.71,26.56,19.33,23.59
2016-07-25 19:00:00,87.08,72.78,56.45,44.49,26.15,17.43,20.75
2016-07-25 20:00:00,102.34,80.28,56.85,36.31,33.13,18.57,21.98
2016-07-25 21:00:00,95.86,75.45,58.78,45.13,30.73,17.23,21.75
2016-07-25 22:00:00,98.97,88.14,60.19,44.69,27.87,20.72,24.38
2016-07-25 23:00:00,109.3,86.41,60.91,47.74,34.19,22.57,27.83
2016-07-26 00:00:00,104.42,76.07,65.06,50.73,29.91,21.23,30.69
2016-07-26 01:00:00,110.91,89.78,64.87,53.76,33.55,20.27,29.27
2016-07-26 02:00:00,120.43,87.2,72.53,54.31,37.12,22.44,34.66
2016-07-26 03:00:00,116.47,95.08,70.28,50.62,34.16,22.64,37.19
2016-07-26 04:00:00,115.48,99.36,71.81,52.61,33.76,21.53,36.49
2016-07-26 05:00:00,132.51,95.34,74.7,54.62,30.88,27.73,40.17
2016-07-26 06:00:00,126.76,95.19,73.09,50.89,40.24,22.44,35.12
2016-07-26 07:00:00,120.22,94.93,73.11,58.24,40.01,23.35,33.93
2016-07-26 08:00:00,123.23,96.98,69.02,60.8,38.71,24.23,32.11
2016-07-26 09:00:00,126.86,99.59,70.78,53.56,38.29,21.48,37.47
2016-07-26 10:00:00,124.21,91.36,73.25,51.32,35.01,22.68,34.23
2016-07-26 11:00:00,109.57,88.28,70.64,42.95,30.77,20.58,31.0
2016-07-26 12:00:00,102.95,92.3,67.94,50.11,30.81,23.92,29.73
2016-07-26 13:00:00,96.52,91.72,59.79,46.0,30.06,18.33,24.98
2016-07-26 14:00:00,110.47,83.41,63.32,41.67,30.2,20.79,30.31
2016-07-26 15:00:00,99.09,73.13,61.03,44.46,26.99,15.42,24.13
2016-07-26 16:00:00,98.39,85.67,53.33,43.65,30.41,16.11,22.9
2016-07-26 17:00:00,91.46,71.23,58.43,46.52,28.06,16.67,23.38
2016-07-26 18:00:00,91.13,71.74,52.24,42.03,28.74,19.23,22.63
2016-07-26 19:00:00,93.81,74.9,55.23,38.65,28.06,17.19,22.38
2016-07-26 20:00:00,88.62,77.35,54.54,43.82,29.88,16.75,21.1
2016-07-26 21:00:00,98.2,70.53,62.41,40.02,27.87,21.81,24.81
2016-07-26 22:00:00,99.67,75.47,61.81,47.41,28.57,18.7,29.19
2016-07-26 23:00:00,102.28,82.32,56.16,46.24,34.49,18.68,29.92
2016-07-27 00:00:00,105.74,81.76,66.16,52.07,34.52,18.8,32.51
2016-07-27 01:00:00,115.04,95.33,68.19,51.45,32.39,22.52,30.25
2016-07-27 02:00:00,122.34,93.8,65.08,50.09,36.83,23.45,31.1
2016-07-27 03:00:00,119.86,92.76,74.26,57.69,37.87,26.3,34.38
2016-07-27 04:00:00,119.85,94.88,71.65,53.77,38.92,26.23,35.93
2016-07-27 05:00:00,125.84,92.36,67.96,54.98,38.27,24.04,38.76
2016-07-27 06:00:00,133.23,94.16,69.7,52.47,35.26,25.35,33.44
2016-07-27 07:00:00,121.04,91.89,75.7,48.98,34.37,20.95,39.63
2016-07-27 08:00:00,122.68,97.63,77.87,56.4,38.94,24.47,35.51
2016-07-27 09:00:00,114.38,95.49,72.47,54.82,34.4,24.4,33.78
2016-07-27 10:00:00,111.49,88.32,65.48,51.54,32.06,21.95,31.05
2016-07-27 11:00:00,117.05,85.48,65.14,50.23,33.82,21.08,27.96
2016-07-27 12:00:00,112.59,88.85,67.75,48.22,31.14,19.93,30.97
2016-07-27 13:00:00,106.31,81.88,60.29,45.56,29.63,20.92,27.53
2016-07-27 14:00:00,94.09,81.7,61.86,43.72,33.76,19.83,23.0
2016-07-27 15:00:00,90.24,76.88,58.15,45.57,28.47,17.15,21.43
2016-07-27 16:00:00,90.19,73.48,54.86,39.86,26.8,20.02,22.16
2016-07-27 17:00:00,102.41,77.92,59.55,45.59,29.48,17.72,25.42
2016-07-27 18:00:00,94.36,72.81,54.67,42.67,29.09,19.14,21.31
2016-07-27 19:00:00,93.36,75.12,56.93,44.67,24.78,16.25,19.08
2016-07-27 20:00:00,101.2,75.86,55.26,42.48,27.74,19.82,22.34
2016-07-27 21:00:00,92.51,78.11,58.7,45.41,29.43,20.21,23.48
2016-07-27 22:00:00,98.29,76.72,67.2,44.56,29.54,21.15,20.18
2016-07-27 23:00:00,112.75,81.21,59.0,43.18,34.19,18.45,27.28
2016-07-28 00:00:00,108.83,82.81,60.14,47.71,30.37,19.96,29.02
2016-07-28 01:00:00,122.88,91.53,69.61,52.61,33.2,21.24,32.82
2016-07-28 02:00:00,117.71,93.4,67.28,51.98,33.08,22.5,36.93
2016-07-28 03:00:00,117.89,90.13,63.79,50.01,39.03,22.85,37.04
2016-07-28 04:00:00,125.83,88.62,69.25,49.72,35.73,28.79,35.44
2016-07-28 05:00:00,125.75,105.1,72.41,58.48,40.73,24.02,34.51
2016-07-28 06:00:00,121.27,93.45,72.56,54.83,40.8,21.75,42.13
2016-07-28 07:00:00,123.75,91.06,71.9,55.32,37.61,25.42,36.85
2016-07-28 08:00:00,123.94,99.44,72.41,50.64,32.43,22.85,36.01
2016-07-28 09:00:00,118.9,100.22,70.54,52.24,36.19,22.93,34.74
2016-07-28 10:00:00,120.52,100.64,75.55,51.88,35.16,26.0,33.63
2016-07-28 11:00:00,112.1,92.55,63.41,49.21,35.72,20.68,31.13
2016-07-28 12:00:00,108.32,80.43,70.5,52.37,32.62,22.36,28.33
2016-07-28 13:00:00,107.06,89.15,60.6,49.23,33.23,23.0,26.45
2016-07-28 14:00:00,90.17,78.33,56.92,46.03,25.96,15.75,25.67
2016-07-28 15:00:00,109.21,80.71,58.48,45.43,29.35,21.22,23.09
2016-07-28 16:00:00,92.81,77.08,57.37,40.25,30.9,17.86,21.56
2016-07-28 17:00:00,99.56,75.59,60.69,39.67,25.72,16.64,22.45
2016-07-28 18:00:00,94.63,80.89,60.26,35.66,28.24,11.92,21.47
2016-07-28 19:00:00,98.45,79.61,55.67,43.04,28.04,16.88,25.25
2016-07-28 20:00:00,98.13,75.41,59.48,43.05,26.62,15.67,17.69
2016-07-28 21:00:00,89.04,83.49,56.74,45.36,32.63,18.1,26.36
2016-07-28 22:00:00,98.33,80.19,60.07,51.25,33.12,21.09,28.22
2016-07-28 23:00:00,112.33,82.9,63.05,46.13,28.5,22.98,23.39
2016-07-29 00:00:00,111.93,87.03,64.63,44.19,30.36,22.06,28.95
2016-07-29 01:00:00,110.51,89.19,66.65,48.21,31.55,18.94,30.83
2016-07-29 02:00:00,116.04,95.43,64.2,51.64,35.13,20.91,30.57
2016-07-29 03:00:00,126.99,93.9,70.7,52.47,31.96,25.53,33.38
2016-07-29 04:00:00,117.48,96.4,74.22,58.29,34.06,23.1,33.91
2016-07-29 05:00:00,130.67,100.4,75.34,51.35,35.91,23.95,40.38
2016-07-29 06:00:00,119.98,92.25,72.1,58.77,36.94,27.14,39.01
